#,Case,POI Voltage [pu],Gross Generation [%],Reactive Test,POI [MW],POI [MVAr],Bus Voltage [pu],Bus Voltage [pu],Bus Voltage [pu],Minimum Terminal Voltage [pu],Maximum Terminal Voltage [pu],Minimum Collection Voltage [pu],Maximum Collection Voltage [pu],Solution
1,0,0.95,0.0,Leading,0.7354,22.119,0.9145,0.9138,0.913,0.8916,0.9153,0.9131,0.9161,0,18.712, 0.000
2,0,0.95,0.0,Lagging,3.7131,187.6227,0.9986,0.9956,0.983,0.9833,1.0558,0.9831,1.0199,0,201.963, 165.750
3,0,0.95,0.3,Leading,88.7504,14.7845,0.9137,0.9129,0.9121,0.8966,0.9201,0.9128,0.9221,0,15.400, 0.000
4,0,0.95,0.3,Lagging,85.9058,188.4462,0.9992,0.9976,0.9888,1.022,1.0606,0.9901,1.0267,0,206.733, 172.750
5,0,0.95,0.6,Leading,176.6006,-7.9016,0.9074,0.9066,0.9061,0.8945,0.9196,0.9072,0.9237,0,4.968, 0.000
6,0,0.95,0.6,Lagging,174.2698,177.5991,0.996,0.9958,0.9907,1.0384,1.0647,0.993,1.0294,0,205.836, 179.750
7,0,0.95,1.0,Leading,290.9365,-64.4348,0.8895,0.8888,0.8889,0.8799,0.9066,0.8904,0.9166,0,-21.108, 0.000
8,0,0.95,1.0,Lagging,290.9453,96.8347,0.9678,0.9663,0.9593,0.9904,1.0263,0.9614,1.0046,0,142.344, 135.554
9,0,0.98,0.0,Leading,0.763,0.3432,0.9318,0.9314,0.9325,0.9,0.9329,0.9299,0.9329,0,-3.470, -22.744
10,0,0.98,0.0,Lagging,3.6546,191.3154,1.026,1.0231,1.0107,1.011,1.0819,1.0108,1.0469,0,204.998, 165.750
11,0,0.98,0.3,Leading,88.7359,-13.1234,0.9284,0.9278,0.9285,0.9,0.9296,0.9285,0.9354,0,-12.931, -28.858
12,0,0.98,0.3,Lagging,85.9997,192.4577,1.0267,1.0251,1.0164,1.0488,1.0867,1.0177,1.0537,0,209.919, 172.750
13,0,0.98,0.6,Leading,176.605,-33.9773,0.9236,0.9227,0.9226,0.9,0.9251,0.9235,0.9384,0,-21.689, -27.144
14,0,0.98,0.6,Lagging,174.4712,182.5291,1.0239,1.0236,1.0186,1.0641,1.0909,1.0209,1.0566,0,209.504, 179.750
15,0,0.98,1.0,Leading,291.3106,-71.4536,0.9147,0.9139,0.9142,0.9,0.9272,0.9156,0.9406,0,-30.561, -12.032
16,0,0.98,1.0,Lagging,291.3503,103.8547,0.9971,0.9956,0.9887,1.0193,1.0543,0.9908,1.0332,0,146.939, 135.554
17,0,1.04,0.0,Leading,1.3205,-62.6735,0.959,0.9597,0.9659,0.9,0.9663,0.9493,0.9664,0,-65.039, -82.823
18,0,1.04,0.0,Lagging,2.416,156.8765,1.0615,1.0591,1.0502,1.0505,1.1,1.0503,1.0764,0,162.859, 115.271
19,0,1.04,0.3,Leading,88.1028,-81.4185,0.9545,0.9543,0.9584,0.9,0.9448,0.9498,0.9615,0,-79.169, -93.111
20,0,1.04,0.3,Lagging,87.4069,150.6519,1.0593,1.0579,1.0518,1.072,1.1,1.0529,1.0796,0,159.123, 113.460
21,0,1.04,0.6,Leading,175.929,-105.2436,0.9497,0.9484,0.9498,0.9,0.9285,0.9483,0.9612,0,-90.710, -93.908
22,0,1.04,0.6,Lagging,176.0436,134.5232,1.0544,1.0539,1.0504,1.0726,1.1,1.0522,1.0797,0,151.256, 112.859
23,0,1.04,1.0,Leading,290.8332,-141.5372,0.941,0.9401,0.9424,0.9,0.9298,0.9413,0.9634,0,-99.413, -79.485
24,0,1.04,1.0,Lagging,292.2405,103.9047,1.0495,1.048,1.0419,1.0693,1.1,1.0439,1.0827,0,141.437, 121.112
25,0,1.05,0.0,Leading,1.5074,-73.7488,0.9636,0.9645,0.9716,0.9,0.972,0.9525,0.972,0,-75.467, -92.527
26,0,1.05,0.0,Lagging,2.1693,146.9244,1.0657,1.0635,1.0554,1.0557,1.1,1.0555,1.0792,0,151.343, 102.414
27,0,1.05,0.3,Leading,87.8662,-93.1499,0.9591,0.9589,0.9636,0.9,0.9478,0.953,0.9664,0,-90.107, -103.064
28,0,1.05,0.3,Lagging,87.6464,140.2529,1.0635,1.0621,1.0566,1.0721,1.1,1.0576,1.0823,0,147.140, 100.198
29,0,1.05,0.6,Leading,175.7312,-117.8546,0.9541,0.9528,0.9544,0.9,0.9291,0.9516,0.965,0,-102.525, -104.995
30,0,1.05,0.6,Lagging,176.2811,123.8577,1.0587,1.0581,1.0549,1.0725,1.1,1.0566,1.0825,0,138.989, 99.332
31,0,1.05,1.0,Leading,290.6678,-153.9394,0.9454,0.9445,0.9472,0.9,0.9304,0.9454,0.9673,0,-111.184, -90.671
32,0,1.05,1.0,Lagging,292.5006,93.1341,1.0535,1.0521,1.0466,1.0716,1.1,1.0485,1.0852,0,128.971, 107.305
execution time Tue Jun 29 12:33:35 2021
 run time 49.08
